"uuid","age","country","gender","playcount","age_scrobbles","user_type","registered","firstscrobble","lastscrobble"
"4a61eb23-b04b-48f6-a802-32fe32650934",19,"DE","f",88440,2008,"user",1201430576,1364086821,1201464530
"066b0a21-0768-42ae-bc81-c52f13e2c437",30,"HR","f",57567,2755,"user",1139479839,1140361593,1377551809
"a06a756a-c233-4dd7-9703-8831c1e993b6",25,"MX","f",19147,1646,"user",1233939485,1233942064,1376002956
"7f5597d8-6c74-4ece-be24-84564560a5a5",21,"AU","f",50770,1756,"user",1205472051,1357222701,1205472300
"a1ef463d-9665-4c18-a771-b444ecd7f834",22,"US","f",78359,2637,"user",1135931614,1135932181,1363597189
"155b5d6e-ed4d-4efb-a83f-13c2a1442781",24,"RO","f",33671,2295,"user",1180791959,1180793950,1377990763
"f7fb4db3-1d96-4219-a0b0-541bbb3d9705",20,"US","f",46112,1470,"user",1247601624,1247601835,1374634280
"402d0270-4e6c-4d44-81db-9b0533ef928c",23,"HU","f",25355,1387,"user",1238491726,1238621342,1358270063
"3c0b14e8-ef4f-4978-9ff0-6727909db43d",23,"UK","f",29895,2589,"user",1155940776,1155943384,1379623929
"8bd8ffe3-ac69-41ba-abcc-4e589cefe37e",19,"NL","f",11661,1110,"user",1264347824,1264348547,1360262607
"473dc611-b9e0-4b38-91c6-ae1ddb8b66c9",22,"PL","f",22560,941,"user",1297857408,1307030315,1369425539
"b188e768-d406-4e31-84af-0460a3ba6579",20,"JP","f",45627,1020,"user",1282331728,1282341957,1370451573
"684b01da-3787-4fcd-9d0a-4896a4b0184a",24,"RU","f",164908,1465,"user",1237835039,1237838837,1364253295
"517e087e-0129-4ab6-840d-405bb42f6612",19,"VE","f",24800,1468,"user",1253044453,1275045797,1379892265
"7faa9c79-e3d7-4cdb-ac1c-0b6bbdbc755c",18,"RU","f",10607,917,"user",1301316103,1301316941,1380545206
"aade13d5-141b-410c-a8d9-d84e8e32a745",20,"PL","f",30738,958,"user",1295177450,1295707254,1377900182
"833d3408-1bf9-45df-ac48-b739f473531c",19,"AT","f",14604,747,"user",1314271553,1314271672,1378410840
"c8263d25-607a-469f-8f53-42d706737e14",19,"BR","f",58534,828,"user",1306864563,1306864638,1378174784
"08537458-616a-495d-9c45-7e973b9a4a38",20,"FI","f",67800,1579,"user",1219746813,1356037770,1241894911
"fa4ce6d5-3872-4008-849d-5205964a5d0c",21,"UK","f",33779,2147,"user",1189011459,1189456855,1362762882
"2826b9e5-9e4b-4316-baf7-f2d9143c9a96",22,"PL","f",24784,2267,"user",1179247851,1179408913,1359199500
"1725075a-8803-4b3f-a7da-bbe2dc2977ec",22,"FI","f",42674,2552,"user",1157182036,1157182360,1374854350
"5a348b16-27ab-487a-8050-de51c6a335cb",25,"IE","f",9754,2011,"user",1206312470,1206359005,1378931254
"61b2d1e2-37db-4760-9685-a896313b4e60",23,"US","f",93438,2496,"user",1153968652,1153970573,1369336525
"7c1e4a84-4aca-40cc-a01d-4478aadcd8dd",22,"PL","f",24227,1587,"user",1235148389,1235151071,1371116128
"75cc9561-ec97-4a7a-b1c8-983e5fdd0b58",22,"IS","f",22616,2178,"user",1190562812,1249401716,1378515863
"26f51b3c-9023-435d-a494-a360e2fe71f5",24,"RU","f",30956,1473,"user",1240328351,1263589891,1367607639
"4c9cf0d6-c4d3-4042-8cd2-fe25daad044e",20,"PL","f",35312,1446,"user",1244937849,1244969498,1369768703
"9449a6fa-f256-46cb-a5b2-d47282c09c4c",23,"LT","f",15830,976,"user",1285777668,1285778358,1369855494
"f62c3561-d8e5-473a-a29f-e9e1eea854ed",19,"US","f",24765,1377,"user",1248592907,1248594802,1366074514
"1ec22e40-2a9c-4b95-b7a2-6587b97acb19",22,"US","f",84140,2893,"user",1118364121,1129507631,1365786497
"3b163cb1-86c5-440a-8ab3-a70bc2cf2e70",18,"BR","f",23511,795,"user",1310348406,1378862183,1323380892
"ba8ca41a-a060-4be1-ab36-9e331c7261e9",24,"DE","f",53095,2870,"user",1102803897,1108395056,1354365972
"3d116da8-2f05-4310-9a19-6a94b3a8d49a",23,"SE","f",102394,2325,"user",1157723707,1157726328,1358626408
"c01bfcec-eaeb-4fec-bab0-47e926c5ce85",20,"CH","f",30071,1223,"user",1269621841,1269626794,1375295775
"7f81c565-9bdf-4b9d-a7b1-9f81e124e462",26,"CA","f",36872,2040,"user",1182884252,1182880548,1359148673
"3bb0bc73-98e4-42e0-ac9c-f1677685e09e",19,"US","f",9182,1220,"user",1260998861,1260999110,1366299288
"9bfea1dd-d079-497a-8ed2-abe1fda2e95b",22,"UK","f",46155,2921,"user",1123076125,1123076309,1375306049
"60c6b340-faa5-42fe-b8d9-53564c75421e",21,"PL","f",49531,1871,"user",1210499583,1210500531,1372173698
"e856d223-a45a-498a-bc03-21d96bda910e",19,"CL","f",16665,1174,"user",1277239971,1378708132,1277328561
"9fce3b7f-915f-4243-94c4-5f2282b665be",21,"US","f",12155,851,"user",1304486175,1304486478,1374518934
"396ba60b-3ffb-4573-98b3-28978c2841e8",24,"US","f",34723,3050,"user",1103671570,1108416161,1367200283
"cae38e89-2555-40db-9168-c560764c762d",31,"BR","f",47066,1636,"user",1225939026,1225941259,1356187067
"0f4cc2e9-a3c8-47bb-94bd-956d7f1d36c5",23,"UK","f",180097,2301,"user",1174237294,1174237842,1372642628
"8e9af0ff-d6f1-4244-a962-960a3072ba1d",21,"US","f",25831,1875,"user",1198976364,1198976495,1358825619
"1098d71f-d70c-4718-9901-9ce3b4ae9386",23,"LT","f",29860,1663,"user",1233948836,1234122418,1377422503
"648ddd80-cca6-46b6-8403-6239233e68fe",20,"DE","f",36749,2051,"user",1193077616,1193077931,1370283450
"6f0882ef-62e7-4f7a-b83b-1952aae2dadf",21,"NL","f",23453,1033,"user",1290985294,1290985907,1361777835
"cc8194d9-f824-4763-a206-633b90caaf27",21,"US","f",44192,1283,"user",1262434882,1363933864,1262436799
"c50bd9c6-5c77-4f9c-b35b-dd027c23a610",33,"US","f",12838,1247,"user",1262486728,1370039699,1262488888
"66047ace-fa49-40c7-8b19-78f0f86cda37",22,"DE","f",47467,1463,"user",1246997440,1247004180,1373447201
"e4bd2058-b5e5-4cfb-9ed1-87855fbb6783",23,"US","f",25436,2155,"user",1182363645,1196210664,1368581227
"4c9ef158-c846-4ddc-82ad-516082f73bad",18,"US","f",12594,1056,"user",1288556679,1288558167,1377275296
"a8447d4c-782f-4c68-9bdb-5774d1399236",18,"FI","f",28168,1714,"user",1211301957,1211364683,1358441793
"480cffd1-46af-4891-a422-a3063f598957",23,"NL","f",27148,2459,"user",1167737281,1265776056,1380264521
"21b76f27-a804-4413-8569-1208337f0abb",21,"US","f",60131,2447,"user",1152471401,1152477902,1363906269
"42a60dea-81ce-456a-a221-10d4cd9f2959",21,"BR","f",8233,1017,"user",1291426531,1291427530,1370053613
"83477db7-8537-4f21-9d1a-af00a2a4cd23",20,"PL","f",28707,1953,"user",1209908940,1210170291,1361119516
"dc3f13e7-7cb1-4ed4-b402-2d871707c785",18,"FI","f",23613,1418,"user",1250076389,1250079288,1371402975
"6b949a97-60dd-4487-a1af-26db4be11cda",18,"PL","f",16176,1169,"user",1249677109,1249678601,1353535820
"3b6aaec3-a15a-4f5a-badc-5a19bfac9e4a",21,"US","f",55478,1198,"user",1268540901,1268541018,1371975577
"d6f463bc-cc2d-4a3c-9f30-be63dc04a4f2",22,"NL","f",16006,1830,"user",1208190529,1208241677,1350731744
"f0faf8fd-8ef2-49a0-913e-713aaa0fabe5",30,"JP","f",21206,1779,"user",1219636224,1219656229,1372769620
"0841147d-0337-4bfb-82d3-951e39a9fa8e",21,"NL","f",38622,2309,"user",1174922734,1174931038,1374423781
"8d16ea2b-640a-4aec-b11c-11b1e6e0e756",23,"DE","f",21592,1817,"user",1207669142,1220540631,1364650955
"73fd27d9-2b9b-435a-a675-c8e0278092d0",26,"FI","f",59600,2657,"user",1125872341,1125872590,1355491084
"71b99ff9-c837-49a9-9d33-d4bdcc5e56d1",29,"US","f",59541,3754,"user",1048022329,1108339223,1372393786
"1cdd3ad5-2f00-4cca-b366-68113d98d778",17,"BR","f",70062,991,"user",1286386112,1286388036,1371822470
"3fca0847-5331-4c11-8207-20e70375328f",24,"US","f",50945,2933,"user",1103694286,1108339283,1357071898
"5fadf4c6-0e46-4f36-933b-a7e1120c1f2c",19,"CL","f",18512,1776,"user",1226158463,1379573039,1230909135
"a5a133c1-bef7-4cb8-8e77-eb1a0f31e094",20,"PL","f",28877,1387,"user",1238242354,1238245774,1358081449
"7a5dfcf2-2863-4605-8e1e-e9be04034b23",22,"US","f",42388,2656,"user",1126559275,1194757657,1356061429
"997058ec-3eb9-4502-b9d6-d80f6e44b09b",26,"DE","f",45644,1916,"user",1210271148,1210271321,1375780862
"39011160-aa77-4b08-9484-6e12186908bb",30,"SI","f",51255,2248,"user",1162377794,1162396661,1356547275
"936653b1-5a2e-4d7d-a6b5-c1efa59937ca",21,"NL","f",15894,1610,"user",1223678619,1223682245,1362783130
"b149c37f-80af-49e4-a5e4-d80b754d2292",23,"US","f",44890,2826,"user",1118599927,1362712302,1118600155
"aa12637d-33e0-4834-bdc1-6a49a91024c8",26,"RS","f",16331,1140,"user",1280149031,1280149580,1377894201
"adca1715-1b71-49b0-b043-11df23c812de",25,"US","f",45443,2293,"user",1172911203,1172911693,1371022598
"adba3bb5-bfbe-4b41-a522-8d8de2c9f673",30,"UK","f",72943,2544,"user",1143472452,1363261105,1143515244
"8726b84d-56ef-4de2-9a95-81f187b65d97",20,"NL","f",62186,2382,"user",1157463341,1157463518,1363287827
"c7027b3f-9f66-4596-88c2-ef9f39ac2e01",20,"US","f",62988,2385,"user",1163275503,1369274330,1163283853
"b0c6a015-6c66-405f-aaf9-d3d62eea448d",17,"UK","f",9972,1014,"user",1291419625,1291420198,1370048330
"271de0cf-4954-412c-a46d-994f33c6c7f7",19,"FI","f",55840,2038,"user",1196687924,1234898047,1372725845
"099aec12-1e35-41a2-a0b0-1cc5ecb56663",22,"BY","f",10915,1007,"user",1292542251,1292542356,1379542651
"0fb39fb1-a975-4a2b-8bb5-c244b6805ead",23,"BR","f",20664,772,"user",1310953343,1311027388,1377335679
"479bb137-2080-415d-b088-eb4763cddf58",18,"RU","f",66651,1545,"user",1240660580,1240665154,1374177447
"f0c7b804-ecf3-4ec0-887d-a781ef8d49ec",22,"UA","f",17724,1472,"user",1248463984,1248631576,1374258109
"0fe0c090-7740-427a-8299-7987823a9677",22,"PL","f",93948,1715,"user",1202579139,1208700502,1354419382
"c9b78629-4df0-4855-9f9f-686390b9fcf6",24,"ID","f",30559,1281,"user",1258751505,1258754133,1369455014
"745bcece-d642-4fd2-99e8-18b2c6c6bded",22,"US","f",18428,987,"user",1295155027,1295157378,1375943631
"04649ba3-5c10-4352-a120-7375c569a20b",22,"US","f",29942,2452,"user",1147667408,1147668976,1359336280
"e1a574cc-7060-4b0b-b1b9-0d9a9e2a588b",32,"FI","f",48153,2684,"user",1140435131,1140435991,1372274342
"cc3589ac-5ffd-4375-b140-ac0ca0fd6baf",16,"US","f",8092,736,"user",1315973246,1315973734,1358599297
"dae18758-2cb5-4a37-ad2b-8a625932ce42",23,"PL","f",30557,2442,"user",1159049010,1159049721,1370002680
"c248b4bd-5b0a-4b78-a9d3-fc5bc78e5ed7",17,"US","f",22818,918,"user",1279237458,1358537659,1279234562
"1fc24dcb-d883-49d9-8c54-db6d9c2b315d",18,"RU","f",18794,1014,"user",1292174146,1292174696,1379695163
"9bbbeafd-21f4-4b96-87c1-680f764c339d",18,"PL","f",55985,1227,"user",1244732984,1244795827,1354142422
"710fd47d-2d20-437c-a473-bbd842a5a8f4",15,"JP","f",26067,905,"user",1301314429,1301315663,1353732844
"23d55ee7-647a-46a7-bac5-d65879783c8a",25,"TR","f",17479,1132,"user",1273399066,1273423509,1371014713
"91911d74-3ca1-4b8d-b361-8a909569ab79",27,"BR","f",17634,1517,"user",1249406630,1249407008,1380406826
"581a01c6-2481-44c9-a7d1-42742fdb5c3b",21,"DE","f",8063,1013,"user",1287433847,1287434330,1367758256
"37f62ccc-0ebb-4f83-964e-d2abe278a034",22,"CZ","f",66892,2195,"user",1186186455,1374099162,1186183202
"d7063297-8b29-46a2-9298-f20dc3e9d0e8",22,"PL","f",62675,1047,"user",1283323629,1283323833,1373533741
"d828731a-cc76-4985-8139-2000c53a5912",23,"PL","f",64798,2279,"user",1172416370,1369260563,1172416813
"c1e99da7-75d8-4933-9e32-50efc25f2c0b",25,"VE","f",73344,1979,"user",1207107107,1207150523,1377115469
"540d3d44-32f3-4d6f-9c12-bda45ef9c683",19,"DE","f",31538,974,"user",1286480691,1286484787,1370616997
"8b9670db-34eb-4a2e-8bb0-1b3e1b4b77c2",24,"US","f",31340,1397,"user",1259087322,1259087370,1376389842
"88702463-774f-4695-80bf-392901ddeb72",20,"BR","f",30803,1386,"user",1249536514,1250979580,1369102409
"2fd7a637-4628-4d55-8283-599e2554a799",19,"FI","f",40978,1284,"user",1245767151,1356721464,1245768957
"a4ef9e4a-7487-4d84-8038-cd88422ee060",21,"CA","f",24194,1490,"user",1233636137,1233638975,1362247231
"2daeaf1c-7039-402b-a34d-85e6c22af022",2,"DE","f",37779,1108,"user",1269121761,1269122598,1364223820
"d2ea72d3-67f9-427f-98e2-7020c95157b9",23,"AR","f",45708,1485,"user",1235002711,1235004217,1363375418
"ef9c1820-1aac-4708-8cab-bd3260ee9892",26,"BE","f",93449,2726,"user",1144773016,1144773260,1380273432
"6db905e8-d996-4cc2-9bea-3c376f88c592",18,"RU","f",65136,1196,"user",1262209916,1264616184,1365198847
"359926b9-6e38-4cbb-a59a-06ea71c7a22c",19,"HR","f",16573,946,"user",1296831613,1296833038,1378553669
"8de4d14c-f57c-44b7-b601-36175bfed0b5",32,"US","f",60789,2794,"user",1130167420,1130167985,1371573711
"74119700-b173-4c26-98fe-8576acc01bcd",17,"BR","f",39428,754,"user",1313171410,1372810634,1313177514
"c0fadc64-a9f5-44ba-bb58-9f99b9c8c394",26,"SE","f",38795,2464,"user",1156797921,1369475097,1156798526
"a3a6ff08-fa2e-4ddb-b7af-4d69ec9b4655",17,"BR","f",64027,1142,"user",1252016481,1252020631,1354506280
"8f67923d-7f82-4465-966b-02340113639f",21,"CA","f",95744,1976,"subscrib",1185372815,1185369619,1356055464
"0a5f215f-8d14-491b-a89f-178e0ba17b32",30,"NO","f",50353,2801,"user",1117916324,1118005437,1359645225
"b7224f96-89ce-4135-a28a-53b0079ae663",17,"BR","f",58626,1399,"user",1259347026,1380250142,1259347563
"14db707d-3665-4f06-89a6-8699d915f609",21,"PL","f",52905,1837,"user",1216244885,1216245104,1375012713
"8901559c-4413-46c4-99d7-86f8085de3d3",23,"CA","f",51392,3144,"user",1106921645,1350514075,1108407398
"05db2e3c-03ac-4f35-a929-881c092c60c0",17,"FR","f",27631,1056,"user",1283689149,1283691388,1374791065
"69824ddb-9d4d-4319-be0a-496af741fd2b",19,"BR","f",24624,1027,"user",1276399829,1276401180,1364747019
"3b75e1d6-139e-4d88-a1bc-35f737d9e106",23,"PL","f",106038,1756,"user",1220903733,1221024429,1370834984
"bda80086-5009-4db6-a7a5-33fad69dc229",23,"SE","f",31029,1848,"user",1213783321,1213784608,1373187170
"c43e89d6-7312-4f8a-b80d-518944ff735d",27,"US","f",100364,2833,"user",1120338092,1365111515,1120339065
"36da8713-f855-4ea8-984f-ef0a1c877682",20,"SE","f",26616,1465,"user",1248646320,1248744960,1371651181
"21f629b0-efb5-4371-b325-a0640c13bee1",27,"PL","f",36798,2035,"user",1203538775,1203551932,1378106767
"8fb14c52-8d72-437b-ab3a-e1316f5fd66e",17,"UK","f",22880,1602,"user",1233076880,1233164349,1369323029
"8ef0c444-b61c-4ffb-8068-bc1465bc4d3b",26,"PL","f",30676,2158,"user",1186150613,1213464296,1372498044
"bd336026-5ba2-40f6-9913-104a90b1e50e",26,"DE","f",31451,2601,"user",1150917656,1155922650,1375459345
"1bec4f46-95ee-44fb-992e-77f1b1fa1abc",27,"PL","f",38343,1858,"user",1206201269,1206216687,1359847801
"e501440f-2170-4f9a-ad7c-584c8846ea7b",28,"UK","f",10553,1012,"user",1281891853,1282141727,1369164488
"91dfaefd-74de-4b07-affa-c38bfe589974",23,"CL","f",53011,2388,"user",1157386572,1157419977,1351396457
"f224b117-ea88-470e-884f-4ca2872bfb21",23,"DE","f",96486,2006,"user",1202135718,1375472148,1202146465
"24709b4d-ea13-4d6d-969f-b276c434003a",22,"BR","f",43541,2222,"user",1188097312,1188136682,1379935776
"408d5af9-fe0a-4cfb-bf37-485e3e5b8739",18,"BR","f",45191,2107,"user",1185847094,1185844902,1367899807
"fe9eb62f-82ac-4dfb-b9d9-30840e0948f8",21,"FI","f",28926,2043,"user",1192540140,1192540679,1369056783
"5e2e26b5-8d31-4620-b7ad-b6be63e9a89a",22,"RU","f",42118,2043,"user",1195832057,1196436698,1372321994
"dff8dbd1-02c9-4d25-837b-6216309db3bf",22,"US","f",101650,1503,"user",1244600293,1374451719,1244601175
"93bee2bd-3370-4707-8fa5-0735e9fbf272",20,"RU","f",9565,942,"user",1277025292,1277039602,1357832222
"9e96266b-05a6-4cc7-993c-2ef2fd77e486",19,"BR","f",35048,1674,"user",1227569857,1227799553,1372278528
"2867afc0-2138-4d8c-8d0a-b4f43ed6cca5",34,"PH","f",66318,1522,"user",1243846737,1243848262,1375346361
"75713628-9024-4724-bfde-dfca36c51a5c",23,"CA","f",7819,1432,"user",1254248475,1254248561,1376334089
"f7b0deba-b66f-4bb4-97ee-0c9366727241",25,"UK","f",46400,1249,"user",1255046281,1255048364,1362769518
"4a99b743-0257-448f-b5ed-6492673c389a",20,"RU","f",42047,1590,"user",1242817367,1242818314,1377838058
"4a9b50d6-52ed-4f69-b6d1-f58866616e6f",19,"BR","f",50815,1978,"user",1206918848,1206993652,1377835331
"3df9a439-c1c7-4573-9cfb-9cfbfce5a1f4",25,"US","f",48420,2916,"user",1122576197,1122576956,1374515368
"2a20065f-082a-4eb4-ad64-d36d3a15a848",19,"RU","f",20189,1499,"user",1244570275,1252065542,1373997106
"079b4bbe-ddc6-4918-8725-1d0c3e191f60",21,"BR","f",35281,1575,"user",1242429915,1242527394,1378364657
"7e5793cb-dff1-4689-a8d0-417f209028b6",24,"FR","f",32659,2676,"user",1138989444,1138990128,1369057828
"374db041-f189-41a5-8d5c-32a0e5b95ab4",21,"US","f",29261,2376,"user",1160859876,1211566262,1365985494
"8787f64a-f2b6-4e7d-ae42-d040d19a5f23",18,"ID","f",10309,833,"user",1306166657,1306502682,1369978731
"3ace06b3-2508-43d2-bcf3-32de28db34ce",22,"BR","f",30193,2145,"user",1175036198,1175039008,1357358617
"83f29268-7c56-4f7c-a5a8-ca7384c9d795",22,"PL","f",18197,1757,"user",1221760573,1221818063,1359907797
"392aa1b4-ea2c-4dfd-bf5d-c054f3a1866e",16,"BR","f",18288,1089,"user",1264515543,1264520076,1358522705
"f85e95f0-00a0-4d50-a8c2-cc24a0676915",22,"US","f",37414,1104,"subscrib",1274912618,1274913059,1370309133
"f900f299-5d5d-4740-aa79-c4a89a1d871c",23,"US","f",23701,1137,"user",1277938045,1277938154,1376245127
"200517bf-b66c-4fc2-8f7b-b85e2a4532df",21,"RS","f",59286,2524,"user",1140546927,1214092309,1358567664
"ea82ae11-53e0-4831-a803-7d14cccc60f6",20,"US","f",39369,2182,"user",1184038694,1184121280,1372461475
"ddd8f8ce-7cf7-4b6d-87a2-2ca2812e4b7c",21,"PL","f",40411,2049,"user",1194031369,1194032617,1370883052
